product_code,Business Unit,Type,Products Business Line Leader,Subtype,Product Name,Brand Name,Brand Manager
65276561,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,BELT / GIRDLE,Belt of Cloud Giant Strength,BORDERLANDS,Thaldrak Battlehammer
65307467,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Whip ,BORDERLANDS,Thaldrak Battlehammer
65319782,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SURVIVAL & WILDERNESS,Breathing Bubble,SABLE,Nundro Rockseeker
65343743,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,IOUN STONE,Ioun Stone - Vitality,RED CURTAIN,Siras Invictus
65431132,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOL KITS,Calligraphers supplies ,BORDERLANDS,Thaldrak Battlehammer
65476529,LUXURY SPECIALTIES,POTIONS & SCROLLS,Bruno Notlot,SCROLL,Shadowfell Brand Tattoo Enchantment,ARCANTIC,Enthoril Murkywaters
65480297,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Flail ,BORDERLANDS,Thaldrak Battlehammer
65558127,LUXURY SPECIALTIES,JEWELRY,Lanec Lot,RING,Ring of Shooting Stars,SABLE,Nundro Rockseeker
65562326,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Nolzurs Marvelous Pigments,RED CURTAIN,Siras Invictus
65689819,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Moon-Touched 1H-Sword,RED CURTAIN,Siras Invictus
65721662,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOL KITS,Thieves’ tools ,RED CURTAIN,Siras Invictus
65856437,LUXURY SPECIALTIES,POTIONS & SCROLLS,Bruno Notlot,POTIONS & ALCHEMY,Potion of Diminution,SABLE,Nundro Rockseeker
65907665,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Libram of Souls & Flesh,SABLE,Nundro Rockseeker
65990749,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,ROD,Rod of Absorption,MYTHAL,Arentian Mythrandius
66012354,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,WAND,Wand of Secrets,ARCANTIC,Enthoril Murkywaters
66086816,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,MEDIUM ARMOUR,Living Medium Armour,SABLE,Nundro Rockseeker
66090327,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,BOOTS,Boots of Speed,SABLE,Nundro Rockseeker
66184064,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,MEDIUM ARMOUR,Dragonguard,U.N.N.,Ruralion Baeneduren
66195015,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOLS,Signal whistle on string,RED CURTAIN,Siras Invictus
66237185,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOL KITS,Cartographers Map Case,SABLE,Nundro Rockseeker
66244208,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Nine Lives Stealer,SABLE,Nundro Rockseeker
66301189,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,BOOTS,Slippers of Spider Climbing,SABLE,Nundro Rockseeker
66314468,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,ROD,Rod of the Pact Keeper +3,U.N.N.,Ruralion Baeneduren
66314541,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOL KITS,Disguise kit ,U.N.N.,Ruralion Baeneduren
66370965,ADVENTURING,TOOLS & KITS,Kay Glimshine,SURVIVAL & WILDERNESS,Fishing tackle ,U.N.N.,Ruralion Baeneduren
66382649,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOLS,Lamp ,BORDERLANDS,Thaldrak Battlehammer
66430510,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOLS,Hammer ,BORDERLANDS,Thaldrak Battlehammer
66433042,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Shard of the Ise Rune,BORDERLANDS,Thaldrak Battlehammer
66460368,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Feather Token (Anchor),ARCANTIC,Enthoril Murkywaters
66468586,COMMISSIONS,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Spellbottle,SABLE,Nundro Rockseeker
66473255,LUXURY SPECIALTIES,ANIMALS & TRANSPORTATION,Shade Tabaxii,VEHICLE,Horseshoes of a Zephyr,ARCANTIC,Enthoril Murkywaters
66473406,ADVENTURING,POTIONS & SCROLLS,Bruno Notlot,SCROLL,Paper (one package) ,BORDERLANDS,Thaldrak Battlehammer
66519661,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Periapt of Wound Closure,U.N.N.,Ruralion Baeneduren
66677922,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Longsword ,U.N.N.,Ruralion Baeneduren
66797511,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,WEAPON OTHER,Weapon +1,SABLE,Nundro Rockseeker
66865783,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Whip ,U.N.N.,Ruralion Baeneduren
66895019,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MARTIAL RANGED WEAPON,Composite Longbow,BORDERLANDS,Thaldrak Battlehammer
66903577,ADVENTURING,ANIMALS & TRANSPORTATION,Shade Tabaxii,MOUNT,Military Saddle,RED CURTAIN,Siras Invictus
66910382,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Hat of Wizardry,RED CURTAIN,Siras Invictus
66920496,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOLS,Chalk (Box of 50),BORDERLANDS,Thaldrak Battlehammer
66989590,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SURVIVAL & WILDERNESS,Bead of Refreshment,BORDERLANDS,Thaldrak Battlehammer
67031559,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,ROD,Rod of Security,BORDERLANDS,Thaldrak Battlehammer
67043039,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Sword of Wounding,ARCANTIC,Enthoril Murkywaters
67119338,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,SIMPLE MELEE WEAPON,Spear,RED CURTAIN,Siras Invictus
67240917,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SURVIVAL & WILDERNESS,Bead of Nourishment,ARCANTIC,Enthoril Murkywaters
67297721,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SURVIVAL & WILDERNESS,Tinderbox ,BORDERLANDS,Thaldrak Battlehammer
67331698,COMMISSIONS,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Wave,U.N.N.,Ruralion Baeneduren
67337836,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Oil of Slipperiness,RED CURTAIN,Siras Invictus
67352366,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,IOUN STONE,Ioun Stone - Natural Knowledge,ARCANTIC,Enthoril Murkywaters
67467662,ADVENTURING,POTIONS & SCROLLS,Bruno Notlot,SCROLL,"Case, map or scroll ",RED CURTAIN,Siras Invictus
67502079,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,LIGHT ARMOUR,Padded armour,BORDERLANDS,Thaldrak Battlehammer
67512169,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Far Realm Shard,ARCANTIC,Enthoril Murkywaters
67551675,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Feather Token (Bird),RED CURTAIN,Siras Invictus
67672082,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,WAND,Wand of Magic Missiles,BORDERLANDS,Thaldrak Battlehammer
67689806,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,WAND,Wand of Pyrotechnics,MYTHAL,Arentian Mythrandius
67694582,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Trident of Fish Command,ARCANTIC,Enthoril Murkywaters
67753540,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,STAFF,Staff of Swarming Insects,SABLE,Nundro Rockseeker
67753810,COMMISSIONS,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Grimorie Infinitus,ARCANTIC,Enthoril Murkywaters
67782222,COMMISSIONS,POTIONS & SCROLLS,Bruno Notlot,POTIONS & ALCHEMY,Potion of Vitality,RED CURTAIN,Siras Invictus
67798456,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,AMMUNITION,Arrows +1,SABLE,Nundro Rockseeker
67854184,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Wooden staff (Druidic focus),BORDERLANDS,Thaldrak Battlehammer
68009063,COMMISSIONS,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Windvayne,RED CURTAIN,Siras Invictus
68057403,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Hat of Wizardry,SABLE,Nundro Rockseeker
68068750,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,ARMOUR OTHER,Armour of Thunder Resistance,BORDERLANDS,Thaldrak Battlehammer
68086404,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOL KITS,Forgery kit ,RED CURTAIN,Siras Invictus
68103094,LUXURY SPECIALTIES,SUMMONING DEVICE,Gundren Rockseeker,SUMMONING DEVICE,Iron Horn of Valhalla,RED CURTAIN,Siras Invictus
68139014,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOL KITS,Cook’s utensils ,BORDERLANDS,Thaldrak Battlehammer
68164075,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOL KITS,Cobbler’s tools ,RED CURTAIN,Siras Invictus
68202857,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SURVIVAL & WILDERNESS,"Ball bearings (bag of 1,000) ",BORDERLANDS,Thaldrak Battlehammer
68276404,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Lamannian Oak Focus,ARCANTIC,Enthoril Murkywaters
68282513,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOLS,Crowbar ,BORDERLANDS,Thaldrak Battlehammer
68300306,LUXURY SPECIALTIES,SUMMONING DEVICE,Gundren Rockseeker,SUMMONING DEVICE,Quaals Feather Token,SABLE,Nundro Rockseeker
68372614,ADVENTURING,POTIONS & SCROLLS,Bruno Notlot,POTIONS & ALCHEMY,Alchemist’s fire (flask) ,U.N.N.,Ruralion Baeneduren
68406547,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,STAFF,Voyager Staff,ARCANTIC,Enthoril Murkywaters
68422622,ADVENTURING,JEWELRY,Lanec Lot,RING,Ring of Resistance,U.N.N.,Ruralion Baeneduren
68432679,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,BOOTS,Winged Boots,SABLE,Nundro Rockseeker
68449793,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Planecallers Codex,BORDERLANDS,Thaldrak Battlehammer
68590982,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,ARMOUR OTHER,Armour of Lightning Resistance,BORDERLANDS,Thaldrak Battlehammer
68681714,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,CLOAK,Robe of Useful Items,MYTHAL,Arentian Mythrandius
68684522,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Blood Spear,SABLE,Nundro Rockseeker
68751643,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Infernal Puzzle Box,MYTHAL,Arentian Mythrandius
68773462,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,HEAVY ARMOUR,Heavy Armour +1,MYTHAL,Arentian Mythrandius
68799768,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,GOGGLES,Finders Goggles,MYTHAL,Arentian Mythrandius
68890708,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,CLOTHING,Winter Jacket,U.N.N.,Ruralion Baeneduren
68946301,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SURVIVAL & WILDERNESS,Torch (set of 20),U.N.N.,Ruralion Baeneduren
68956518,ADVENTURING,ANIMALS & TRANSPORTATION,Shade Tabaxii,MOUNT,Donkey,BORDERLANDS,Thaldrak Battlehammer
68975518,COMMISSIONS,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Hazirawn,ARCANTIC,Enthoril Murkywaters
69018152,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,BOOTS,Boots of Striding and Springing,U.N.N.,Ruralion Baeneduren
69072026,ADVENTURING,ANIMALS & TRANSPORTATION,Shade Tabaxii,LIVESTOCK,Ox,BORDERLANDS,Thaldrak Battlehammer
69079897,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Iron Bands of Bilarro,U.N.N.,Ruralion Baeneduren
69127732,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Guardian Emblem,MYTHAL,Arentian Mythrandius
69144170,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,WAND,Wand of Lightning Bolts,SABLE,Nundro Rockseeker
69200913,ADVENTURING,POTIONS & SCROLLS,Bruno Notlot,POTIONS & ALCHEMY,Glass Bottle (Crate),RED CURTAIN,Siras Invictus
69209140,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,AMMUNITION,Unbreakable Arrow,SABLE,Nundro Rockseeker
69232149,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,GAMING SET,Charlatans Die,SABLE,Nundro Rockseeker
69285098,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Rope of Climbing,RED CURTAIN,Siras Invictus
69311359,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Enduring Spellbook,RED CURTAIN,Siras Invictus
69312783,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,ARMOUR OTHER,Armour of Acid vulnerability,BORDERLANDS,Thaldrak Battlehammer
69316841,LUXURY SPECIALTIES,ANIMALS & TRANSPORTATION,Shade Tabaxii,MOUNT,War Elephant,U.N.N.,Ruralion Baeneduren
69322121,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,ARMOUR OTHER,Armour of Poison vulnerability,U.N.N.,Ruralion Baeneduren
69332400,LUXURY SPECIALTIES,ANIMALS & TRANSPORTATION,Shade Tabaxii,MOUNT,Riding Dinosaur,RED CURTAIN,Siras Invictus
69443107,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,SURVIVAL & WILDERNESS,Bridle of Capturing,RED CURTAIN,Siras Invictus
69604504,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Oil of Etherealness,ARCANTIC,Enthoril Murkywaters
69671683,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Pole of Collapsing,U.N.N.,Ruralion Baeneduren
69684978,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOLS,Caltrops (bag of 20) ,BORDERLANDS,Thaldrak Battlehammer
69693507,ADVENTURING,POTIONS & SCROLLS,Bruno Notlot,SCROLL,Mending Clothes Enchantment,SABLE,Nundro Rockseeker
69697640,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,CONTAINER,Alchemy Jug,SABLE,Nundro Rockseeker
69729450,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,SIMPLE MELEE WEAPON,Dragontooth Dagger,U.N.N.,Ruralion Baeneduren
69737276,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MARTIAL RANGED WEAPON,Longbow ,BORDERLANDS,Thaldrak Battlehammer
69737646,ADVENTURING,ANIMALS & TRANSPORTATION,Shade Tabaxii,MOUNT,Draft Horse,RED CURTAIN,Siras Invictus
69780777,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Lance ,RED CURTAIN,Siras Invictus
69833076,ADVENTURING,JEWELRY,Lanec Lot,RING,Signet ring ,U.N.N.,Ruralion Baeneduren
69838815,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,HEAVY ARMOUR,Chain mail ,U.N.N.,Ruralion Baeneduren
69873897,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Feather Token (Whip),SABLE,Nundro Rockseeker
69955732,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MEDIUM ARMOUR,Mithral Armour,SABLE,Nundro Rockseeker
69969490,COMMISSIONS,ARMS & ARMOUR,T'avin T'soban,SIMPLE MELEE WEAPON,Azuredge,ARCANTIC,Enthoril Murkywaters
70025806,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOLS,Shovel ,BORDERLANDS,Thaldrak Battlehammer
70123158,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,HELMET,Dread Helm,SABLE,Nundro Rockseeker
70138033,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Ingots of the Skold Rune,SABLE,Nundro Rockseeker
70211123,LUXURY SPECIALTIES,POTIONS & SCROLLS,Bruno Notlot,POTIONS & ALCHEMY,Potion of Aqueous Form,ARCANTIC,Enthoril Murkywaters
70218814,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,SIMPLE RANGED WEAPON,Hellsteel Simple Ranged Weapon,BORDERLANDS,Thaldrak Battlehammer
70247483,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,SIMPLE MELEE WEAPON,Staff of Birdcalls,MYTHAL,Arentian Mythrandius
70268494,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Whip ,RED CURTAIN,Siras Invictus
70271543,LUXURY SPECIALTIES,POTIONS & SCROLLS,Bruno Notlot,SCROLL,Spell Scroll Level 8,ARCANTIC,Enthoril Murkywaters
70289288,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,ARMOUR OTHER,Armour of Necrotic Resistance,RED CURTAIN,Siras Invictus
70294735,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,GAUNTLETS / GLOVES,Arcane Propulsion Arm,SABLE,Nundro Rockseeker
70336709,LUXURY SPECIALTIES,POTIONS & SCROLLS,Bruno Notlot,SCROLL,Spell Gem (Topaz),RED CURTAIN,Siras Invictus
70339661,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,ARMOUR OTHER,Armour of Psychic vulnerability,MYTHAL,Arentian Mythrandius
70472630,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Periapt of Health,MYTHAL,Arentian Mythrandius
70548738,ADVENTURING,MUSICAL INSTRUMENT,Balthazaar Viscari,BRASS INSTRUMENT,Trumpet,U.N.N.,Ruralion Baeneduren
70594929,LUXURY SPECIALTIES,POTIONS & SCROLLS,Bruno Notlot,SCROLL,Spell Scroll Level 7,BORDERLANDS,Thaldrak Battlehammer
70597678,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOLS,Abacus ,RED CURTAIN,Siras Invictus
70725313,ADVENTURING,JEWELRY,Lanec Lot,RING,Ring of Feather Falling,RED CURTAIN,Siras Invictus
70864046,COMMISSIONS,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Sovereign Glue,RED CURTAIN,Siras Invictus
70968445,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,SIMPLE MELEE WEAPON,Mace ,RED CURTAIN,Siras Invictus
70970314,LUXURY SPECIALTIES,JEWELRY,Lanec Lot,RING,Ring of Regeneration,MYTHAL,Arentian Mythrandius
70970736,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOL KITS,Poisoner’s kit ,U.N.N.,Ruralion Baeneduren
70975492,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOLS,Magnifying glass ,BORDERLANDS,Thaldrak Battlehammer
70975812,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,CLOAK,Cape of the Mountebank,MYTHAL,Arentian Mythrandius
70981740,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,BOOTS,Boots of Levitation,SABLE,Nundro Rockseeker
71056639,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,SIMPLE MELEE WEAPON,Club ,BORDERLANDS,Thaldrak Battlehammer
71160978,LUXURY SPECIALTIES,POTIONS & SCROLLS,Bruno Notlot,POTIONS & ALCHEMY,Elixir of Health,MYTHAL,Arentian Mythrandius
71175609,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,SIMPLE MELEE WEAPON,Dyrrns Tentacle Whip,BORDERLANDS,Thaldrak Battlehammer
71182481,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Spyglass of Clairvoyance,ARCANTIC,Enthoril Murkywaters
71201504,LUXURY SPECIALTIES,POTIONS & SCROLLS,Bruno Notlot,POTIONS & ALCHEMY,Potion of Invisibility,BORDERLANDS,Thaldrak Battlehammer
71208772,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MARTIAL RANGED WEAPON,Blowgun ,BORDERLANDS,Thaldrak Battlehammer
71227458,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Orb of the Veil,SABLE,Nundro Rockseeker
71300507,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,WAND,Wand of Enemy Detection,BORDERLANDS,Thaldrak Battlehammer
71312476,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Water Elemental Essence Shard,SABLE,Nundro Rockseeker
71355465,ADVENTURING,POTIONS & SCROLLS,Bruno Notlot,SCROLL,Scroll of Protection (Fiends),BORDERLANDS,Thaldrak Battlehammer
71381325,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MARTIAL RANGED WEAPON,Composite Longbow,RED CURTAIN,Siras Invictus
71427059,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,HELMET,Propellor Helm,SABLE,Nundro Rockseeker
71431024,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOL KITS,Woodcarvers tools ,BORDERLANDS,Thaldrak Battlehammer
71431902,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,AMMUNITION,Arrows +3,BORDERLANDS,Thaldrak Battlehammer
71468477,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,STAFF,Staff of the Adder,ARCANTIC,Enthoril Murkywaters
71506294,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,SIMPLE MELEE WEAPON,Staff of Adornment,SABLE,Nundro Rockseeker
71507828,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Dust of Sneezing and Choking,MYTHAL,Arentian Mythrandius
71536996,ADVENTURING,ANIMALS & TRANSPORTATION,Shade Tabaxii,MOUNT,Riding Saddle,RED CURTAIN,Siras Invictus
71567519,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Feather Token (Feather Fall),MYTHAL,Arentian Mythrandius
71571454,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,SIMPLE MELEE WEAPON,Dagger of Blindsight,U.N.N.,Ruralion Baeneduren
71616905,COMMISSIONS,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Holy Avenger,RED CURTAIN,Siras Invictus
71631328,COMMISSIONS,ADVENTURING EQUIPMENT,Bubbles,GAMING SET,Luxon Beacon,RED CURTAIN,Siras Invictus
71717006,LUXURY SPECIALTIES,SUMMONING DEVICE,Gundren Rockseeker,SUMMONING DEVICE,Ebony Fly of Wondrous Power,RED CURTAIN,Siras Invictus
71729311,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Protective Verses,SABLE,Nundro Rockseeker
71801166,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,HELMET,Circlet of Human Perfection,SABLE,Nundro Rockseeker
71865388,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOLS,Whetstone (set of 20),BORDERLANDS,Thaldrak Battlehammer
71978345,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,LIGHT ARMOUR,Hide armour,RED CURTAIN,Siras Invictus
72039590,ADVENTURING,POTIONS & SCROLLS,Bruno Notlot,POTIONS & ALCHEMY,Antitoxin (Crate),U.N.N.,Ruralion Baeneduren
72132269,ADVENTURING,POTIONS & SCROLLS,Bruno Notlot,POTIONS & ALCHEMY,Pipe of Remembrance,RED CURTAIN,Siras Invictus
72216659,COMMISSIONS,POTIONS & SCROLLS,Bruno Notlot,POTIONS & ALCHEMY,Potion of Giant Size,ARCANTIC,Enthoril Murkywaters
72247067,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,SIMPLE RANGED WEAPON,Javelin of Lightning,SABLE,Nundro Rockseeker
72256942,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOLS,"Lantern, hooded ",BORDERLANDS,Thaldrak Battlehammer
72269565,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Nine Lives Stealer,SABLE,Nundro Rockseeker
72301942,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,SHIELD,Arrow-Catching Shield,SABLE,Nundro Rockseeker
72366067,ADVENTURING,POTIONS & SCROLLS,Bruno Notlot,POTIONS & ALCHEMY,Bottled Breath,MYTHAL,Arentian Mythrandius
72384785,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Lance ,U.N.N.,Ruralion Baeneduren
72405285,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,CONTAINER,Hewards Handy Spice Pouch,BORDERLANDS,Thaldrak Battlehammer
72476078,ADVENTURING,MUSICAL INSTRUMENT,Balthazaar Viscari,STRING INSTRUMENT,Fochlucan bandore,SABLE,Nundro Rockseeker
72489655,LUXURY SPECIALTIES,SUMMONING DEVICE,Gundren Rockseeker,SUMMONING DEVICE,Brass Horn of Valhalla,SABLE,Nundro Rockseeker
72584109,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,CLOAK,Mantle of Spell Resistance,SABLE,Nundro Rockseeker
72613246,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,WAND,Wand of Entangle,BORDERLANDS,Thaldrak Battlehammer
72708489,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,SIMPLE MELEE WEAPON,Dagger ,BORDERLANDS,Thaldrak Battlehammer
72756538,ADVENTURING,POTIONS & SCROLLS,Bruno Notlot,POTIONS & ALCHEMY,Potion of Greater Healing,SABLE,Nundro Rockseeker
72776205,ADVENTURING,POTIONS & SCROLLS,Bruno Notlot,POTIONS & ALCHEMY,Potion of Climbing,ARCANTIC,Enthoril Murkywaters
72865682,ADVENTURING,ANIMALS & TRANSPORTATION,Shade Tabaxii,MOUNT,Camel,U.N.N.,Ruralion Baeneduren
72869047,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,SHIELD,Shield ,BORDERLANDS,Thaldrak Battlehammer
72891469,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,SIMPLE MELEE WEAPON,Quarterstaff ,BORDERLANDS,Thaldrak Battlehammer
